# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CCDC74A	ENSG00000163040	ENST00000468650	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC74A	ENSG00000163040	ENST00000478665	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	ENSG00000120647	ENST00000239830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	ENSG00000120647	ENST00000412006	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	ENSG00000120647	ENST00000422000	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	ENSG00000120647	ENST00000535052	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	ENSG00000120647	ENST00000538160	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	ENSG00000120647	ENST00000540180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	ENSG00000120647	ENST00000540344	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC77	ENSG00000120647	ENST00000543504	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC80	ENSG00000091986	ENST00000206423	protein_coding	0	0	1	14	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0
CCDC80	ENSG00000091986	ENST00000439685	protein_coding	0	0	1	14	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0
CCDC80	ENSG00000091986	ENST00000461431	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1
CCDC80	ENSG00000091986	ENST00000469554	processed_transcript	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC80	ENSG00000091986	ENST00000473959	processed_transcript	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC80	ENSG00000091986	ENST00000475181	processed_transcript	0	0	0	4	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCDC80	ENSG00000091986	ENST00000480275	processed_transcript	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC83	ENSG00000150676	ENST00000280245	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC83	ENSG00000150676	ENST00000342404	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC83	ENSG00000150676	ENST00000526729	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC83	ENSG00000150676	ENST00000529676	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC85A	ENSG00000055813	ENST00000407595	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88A	ENSG00000115355	ENST00000263630	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88A	ENSG00000115355	ENST00000336838	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88A	ENSG00000115355	ENST00000412148	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88A	ENSG00000115355	ENST00000413716	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88A	ENSG00000115355	ENST00000426576	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CCDC88A	ENSG00000115355	ENST00000436346	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88A	ENSG00000115355	ENST00000456975	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88A	ENSG00000115355	ENST00000468534	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCDC88A	ENSG00000115355	ENST00000621814	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC91	ENSG00000123106	ENST00000381259	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC91	ENSG00000123106	ENST00000535520	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC91	ENSG00000123106	ENST00000539107	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC91	ENSG00000123106	ENST00000539270	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CCDC91	ENSG00000123106	ENST00000540401	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC91	ENSG00000123106	ENST00000541792	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CCDC91	ENSG00000123106	ENST00000542801	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCDC91	ENSG00000123106	ENST00000542814	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CCDC91	ENSG00000123106	ENST00000543019	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CCDC91	ENSG00000123106	ENST00000543809	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC91	ENSG00000123106	ENST00000545336	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC97	ENSG00000142039	ENST00000269967	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC97	ENSG00000142039	ENST00000600918	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCKAR	ENSG00000163394	ENST00000295589	protein_coding	0	0	0	8	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	4
CCKBR	ENSG00000110148	ENST00000334619	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCKBR	ENSG00000110148	ENST00000525014	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCKBR	ENSG00000110148	ENST00000525462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCKBR	ENSG00000110148	ENST00000531712	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCKBR	ENSG00000110148	ENST00000532715	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCL19	ENSG00000172724	ENST00000311925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCL19	ENSG00000172724	ENST00000378800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCL19	ENSG00000172724	ENST00000485502	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCL3	ENSG00000277632	ENST00000613922	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL3	ENSG00000277632	ENST00000613928	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL3	ENSG00000277632	ENST00000614051	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL7	ENSG00000108688	ENST00000378569	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL7	ENSG00000108688	ENST00000394627	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL7	ENSG00000108688	ENST00000394630	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNA1	ENSG00000133101	ENST00000255465	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNA1	ENSG00000133101	ENST00000440264	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNA1	ENSG00000133101	ENST00000625767	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNA1	ENSG00000133101	ENST00000630422	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNF	ENSG00000162063	ENST00000293968	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNF	ENSG00000162063	ENST00000397066	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNF	ENSG00000162063	ENST00000569093	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNG1P1	ENSG00000218991	ENST00000406783	processed_pseudogene	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CCNHP1	ENSG00000251433	ENST00000513311	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNJL	ENSG00000135083	ENST00000257536	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNJL	ENSG00000135083	ENST00000377503	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNJL	ENSG00000135083	ENST00000393977	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNJL	ENSG00000135083	ENST00000541762	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNT2	ENSG00000082258	ENST00000264157	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNT2	ENSG00000082258	ENST00000295238	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNT2	ENSG00000082258	ENST00000417175	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNT2	ENSG00000082258	ENST00000419781	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNT2	ENSG00000082258	ENST00000438691	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCNT2	ENSG00000082258	ENST00000446247	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNT2	ENSG00000082258	ENST00000452521	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCNT2	ENSG00000082258	ENST00000452839	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNT2	ENSG00000082258	ENST00000475094	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000265375	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000339497	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000374704	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000374706	protein_coding	0	0	0	28	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000465416	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9
CCNY	ENSG00000108100	ENST00000470025	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000490012	protein_coding	0	0	0	15	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000492478	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000493157	protein_coding	0	0	0	26	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
CCNY	ENSG00000108100	ENST00000497692	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
CCNYL2	ENSG00000182632	ENST00000472090	transcribed_unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCNYL2	ENSG00000182632	ENST00000637719	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CCNYL2	ENSG00000182632	ENST00000638057	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCPG1	ENSG00000260916	ENST00000310958	protein_coding	0	1	0	14	1	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	1	0
CCPG1	ENSG00000260916	ENST00000425574	protein_coding	0	1	0	14	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	1	0
CCPG1	ENSG00000260916	ENST00000442196	protein_coding	0	1	0	14	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	1	0
CCPG1	ENSG00000260916	ENST00000563171	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCPG1	ENSG00000260916	ENST00000563294	processed_transcript	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
CCPG1	ENSG00000260916	ENST00000564092	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCPG1	ENSG00000260916	ENST00000564663	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
CCPG1	ENSG00000260916	ENST00000568372	retained_intron	0	0	0	4	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
CCPG1	ENSG00000260916	ENST00000568543	protein_coding	0	1	0	13	0	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	1	1
CCPG1	ENSG00000260916	ENST00000568592	protein_coding	0	0	0	11	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCPG1	ENSG00000260916	ENST00000568808	nonsense_mediated_decay	0	0	0	6	1	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0
CCPG1	ENSG00000260916	ENST00000569205	protein_coding	0	1	0	4	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0
CCPG1	ENSG00000260916	ENST00000570272	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCR10	ENSG00000184451	ENST00000332438	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCR10	ENSG00000184451	ENST00000591568	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCR10	ENSG00000184451	ENST00000591765	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCR12P	ENSG00000238241	ENST00000446203	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCR9	ENSG00000173585	ENST00000355983	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCR9	ENSG00000173585	ENST00000357632	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCR9	ENSG00000173585	ENST00000395963	protein_coding	0	0	0	6	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCR9	ENSG00000173585	ENST00000422395	protein_coding	0	0	0	5	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CCR9	ENSG00000173585	ENST00000463197	retained_intron	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCSER1	ENSG00000184305	ENST00000432775	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCSER1	ENSG00000184305	ENST00000505073	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCSER1	ENSG00000184305	ENST00000508086	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCSER1	ENSG00000184305	ENST00000509176	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CCSER1	ENSG00000184305	ENST00000514352	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCT4P1	ENSG00000242703	ENST00000475327	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCT6P1	ENSG00000228409	ENST00000434500	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCT6P1	ENSG00000228409	ENST00000442266	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCT6P1	ENSG00000228409	ENST00000443108	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCT6P4	ENSG00000232610	ENST00000430443	processed_pseudogene	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD101	ENSG00000134256	ENST00000256652	protein_coding	0	1	0	7	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0
CD101	ENSG00000134256	ENST00000369470	protein_coding	0	1	0	7	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0
CD101	ENSG00000134256	ENST00000460180	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD101	ENSG00000134256	ENST00000467588	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD109	ENSG00000156535	ENST00000287097	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CD109	ENSG00000156535	ENST00000422508	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CD109	ENSG00000156535	ENST00000437994	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CD151	ENSG00000177697	ENST00000322008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000397420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000397421	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000525333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000525718	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000525868	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000526693	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000529810	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000530155	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD151	ENSG00000177697	ENST00000531999	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD163	ENSG00000177575	ENST00000359156	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD163	ENSG00000177575	ENST00000396620	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD163	ENSG00000177575	ENST00000432237	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD163	ENSG00000177575	ENST00000534848	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CD163	ENSG00000177575	ENST00000537044	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
CD163	ENSG00000177575	ENST00000537626	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD163	ENSG00000177575	ENST00000541972	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD163	ENSG00000177575	ENST00000542280	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD163	ENSG00000177575	ENST00000542705	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
CD163L1	ENSG00000177675	ENST00000313599	protein_coding	0	1	2	27	0	0	0	0	0	0	1	0	26	2	0	0	0	0	0	0	0	0	0	1	0
CD163L1	ENSG00000177675	ENST00000416109	protein_coding	0	1	2	27	0	0	0	0	0	0	1	0	26	2	0	0	0	0	0	0	0	0	0	1	0
CD163L1	ENSG00000177675	ENST00000539726	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
CD163L1	ENSG00000177675	ENST00000542055	retained_intron	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD163L1	ENSG00000177675	ENST00000543276	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CD163L1	ENSG00000177675	ENST00000543841	retained_intron	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD163L1	ENSG00000177675	ENST00000544331	processed_transcript	0	0	0	6	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CD163L1	ENSG00000177675	ENST00000545597	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CD163L1	ENSG00000177675	ENST00000545926	protein_coding	0	0	0	9	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	2
CD163L1	ENSG00000177675	ENST00000546182	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2
CD164	ENSG00000135535	ENST00000275080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSG00000135535	ENST00000310786	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSG00000135535	ENST00000324953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSG00000135535	ENST00000413644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSG00000135535	ENST00000499860	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSG00000135535	ENST00000504373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSG00000135535	ENST00000506649	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSG00000135535	ENST00000512212	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSG00000135535	ENST00000512821	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
